s_city_id,s_city,s_lat,s_lon,s_pop,s_country,s_Volume,e_city_id,e_City,e_lat,e_lon,e_pop,e_country,e_vol
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,2.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,2.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.29,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.29
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,4.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,4.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,1.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,1.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.22,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.22
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.17,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.17
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,2.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,2.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,1.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,1.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.12,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.12
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.11,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.11
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,1.0,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,1.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.29,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.29
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.07,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.07
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.07,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.07
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.13,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.13
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,2.0,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,2.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.17,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.17
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.17,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.17
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,2.0,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,2.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,2.0,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,2.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.09,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.09
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.2,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.2
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.22,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,0.22
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,5.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,5.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,10.0,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,10.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,2.0,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,2.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,2.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,2.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,4.0,"TACOMA,WA","TACOMA,WA",47.255129776,-122.441635799,318900000,UNITED STATES,4.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.18,"TACOMA,WA","TACOMA,WA",47.255129776,-122.441635799,318900000,UNITED STATES,0.18
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.17,"TACOMA,WA","TACOMA,WA",47.255129776,-122.441635799,318900000,UNITED STATES,0.17
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,3.0,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,3.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,2.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,2.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,4.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,4.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,3.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,3.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,1.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,1.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,2.0,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,2.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,8.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,8.0
